stop_number,city,country,state_province,lat,lng,timezone,utc_offset,utc_offset_rounded,utc_time,local_time,population,temperature_c,weather_condition,wind_speed_mps,wind_direction_deg,wind_gust_mps
23932,Vilaseca de Solcina,Spain,,41.1108,1.145,Europe/Madrid,1,1,2025-12-24 23:11:29,2025-12-25 00:11:29,23826,8.3,Overcast,5.64,307,10.61
23933,Playa de Aro,Spain,,41.8176,3.0683,Europe/Madrid,1,1,2025-12-24 23:11:30,2025-12-25 00:11:30,8803,5.9,Overcast,4.11,24,8.19
23934,Mongat,Spain,,41.469,2.2805,Europe/Madrid,1,1,2025-12-24 23:11:31,2025-12-25 00:11:31,12625,8.9,Overcast,3.72,39,7.50
23935,Olesa de Montserrat,Spain,,41.545,1.8944,Europe/Madrid,1,1,2025-12-24 23:11:31,2025-12-25 00:11:31,24677,4.7,Overcast,0.50,6,2.00
23936,Torroella de Montgrí,Spain,,42.0439,3.1286,Europe/Madrid,1,1,2025-12-24 23:11:32,2025-12-25 00:11:32,12521,5.9,Overcast,4.11,24,8.19
23937,Lloret de Mar,Spain,,41.7,2.8333,Europe/Madrid,1,1,2025-12-24 23:11:32,2025-12-25 00:11:32,42600,10.1,Overcast,12.78,31,17.00
23938,Esplugas de Llobregat,Spain,,41.3767,2.0858,Europe/Madrid,1,1,2025-12-24 23:11:33,2025-12-25 00:11:33,47613,4.7,Overcast,0.50,6,2.00
23939,Arenys de Munt,Spain,,41.61,2.54,Europe/Madrid,1,1,2025-12-24 23:11:33,2025-12-25 00:11:33,9458,8.9,Overcast,3.72,39,7.50
23940,Mataró,Spain,,41.5333,2.45,Europe/Madrid,1,1,2025-12-24 23:11:33,2025-12-25 00:11:33,129870,8.9,Overcast,3.72,39,7.50
23941,Girona,Spain,,41.9844,2.8211,Europe/Madrid,1,1,2025-12-24 23:11:33,2025-12-25 00:11:33,156423,5.9,Overcast,4.11,24,8.19
23942,Arenys de Mar,Spain,,41.5819,2.5503,Europe/Madrid,1,1,2025-12-24 23:11:34,2025-12-25 00:11:34,16642,8.9,Overcast,3.72,39,7.50
23943,Masquefa,Spain,,41.5036,1.8136,Europe/Madrid,1,1,2025-12-24 23:11:34,2025-12-25 00:11:34,10038,4.7,Overcast,0.50,6,2.00
23944,Valls,Spain,,41.2883,1.2519,Europe/Madrid,1,1,2025-12-24 23:11:34,2025-12-25 00:11:34,25047,5.7,Overcast,0.75,200,1.39
23945,Mahón,Spain,,39.8875,4.2611,Europe/Madrid,1,1,2025-12-24 23:11:36,2025-12-25 00:11:36,29902,13.3,Light drizzle,12.64,5,16.61
23946,Alayor,Spain,,39.9339,4.1403,Europe/Madrid,1,1,2025-12-24 23:11:36,2025-12-25 00:11:36,10042,9.5,Light drizzle,4.58,8,8.61
23947,Inca,Spain,,39.7167,2.9167,Europe/Madrid,1,1,2025-12-24 23:11:37,2025-12-25 00:11:37,35654,8.1,Dense drizzle,1.75,305,3.19
23948,Pollensa,Spain,,39.8772,3.0164,Europe/Madrid,1,1,2025-12-24 23:11:37,2025-12-25 00:11:37,17594,11.0,Moderate drizzle,4.42,44,10.19
23949,Son Servera,Spain,,39.6208,3.36,Europe/Madrid,1,1,2025-12-24 23:11:37,2025-12-25 00:11:37,12261,13.4,Dense drizzle,7.22,9,9.50
23950,Manacor,Spain,,39.5667,3.2,Europe/Madrid,1,1,2025-12-24 23:11:37,2025-12-25 00:11:37,47777,8.1,Dense drizzle,1.75,305,3.19
23951,Capdepera,Spain,,39.7,3.4167,Europe/Madrid,1,1,2025-12-24 23:11:38,2025-12-25 00:11:38,12860,13.4,Dense drizzle,7.22,9,9.50
23952,Felanitx,Spain,,39.4669,3.1483,Europe/Madrid,1,1,2025-12-24 23:11:38,2025-12-25 00:11:38,18850,8.1,Dense drizzle,1.75,305,3.19
23953,Sóller,Spain,,39.7675,2.714,Europe/Madrid,1,1,2025-12-24 23:11:38,2025-12-25 00:11:38,13744,12.6,Moderate drizzle,4.42,72,6.61
23954,Alcudia,Spain,,39.8525,3.1192,Europe/Madrid,1,1,2025-12-24 23:11:38,2025-12-25 00:11:38,21322,11.0,Moderate drizzle,4.42,44,10.19
23955,Santa Margarita,Spain,,39.7033,3.1036,Europe/Madrid,1,1,2025-12-24 23:11:38,2025-12-25 00:11:38,13757,8.1,Dense drizzle,1.75,305,3.19
23956,Binisalem,Spain,,39.6886,2.8422,Europe/Madrid,1,1,2025-12-24 23:11:39,2025-12-25 00:11:39,9281,8.1,Dense drizzle,1.75,305,3.19
23957,San Lorenzo de Descardazar,Spain,,39.6097,3.2839,Europe/Madrid,1,1,2025-12-24 23:11:39,2025-12-25 00:11:39,9331,13.4,Dense drizzle,7.22,9,9.50
23958,Marratxi,Spain,,39.6422,2.7528,Europe/Madrid,1,1,2025-12-24 23:11:39,2025-12-25 00:11:39,40079,8.1,Dense drizzle,1.75,305,3.19
23959,Santañy,Spain,,39.3542,3.1283,Europe/Madrid,1,1,2025-12-24 23:11:39,2025-12-25 00:11:39,12887,8.1,Dense drizzle,1.75,305,3.19
23960,Palma,Spain,,39.5667,2.65,Europe/Madrid,1,1,2025-12-24 23:11:40,2025-12-25 00:11:40,550000,10.4,Moderate drizzle,1.33,124,2.39
23961,Andraitx,Spain,,39.5833,2.4167,Europe/Madrid,1,1,2025-12-24 23:11:40,2025-12-25 00:11:40,12062,10.4,Moderate drizzle,1.33,124,2.39
23962,Lluchmayor,Spain,,39.4833,2.8833,Europe/Madrid,1,1,2025-12-24 23:11:40,2025-12-25 00:11:40,39912,8.1,Dense drizzle,1.75,305,3.19
23963,Campos del Puerto,Spain,,39.4306,3.0194,Europe/Madrid,1,1,2025-12-24 23:11:40,2025-12-25 00:11:40,12163,8.1,Dense drizzle,1.75,305,3.19
23964,Naciria,Algeria,,36.75,3.8333,Africa/Algiers,1,1,2025-12-24 23:11:42,2025-12-25 00:11:42,22431,13.9,Clear sky,7.75,220,10.50
23965,El Adjiba,Algeria,,36.3333,4.15,Africa/Algiers,1,1,2025-12-24 23:11:42,2025-12-25 00:11:42,12486,2.3,Mainly clear,2.67,164,7.31
23966,Tazmalt,Algeria,,36.3844,4.3992,Africa/Algiers,1,1,2025-12-24 23:11:42,2025-12-25 00:11:42,28891,1.5,Clear sky,0.89,243,7.81
23967,Draa el Mizan,Algeria,,36.5333,3.8333,Africa/Algiers,1,1,2025-12-24 23:11:43,2025-12-25 00:11:43,38886,2.3,Mainly clear,2.67,164,7.31
23968,Mechtras,Algeria,,36.55,4,Africa/Algiers,1,1,2025-12-24 23:11:43,2025-12-25 00:11:43,12683,2.3,Mainly clear,2.67,164,7.31
23969,Chemini,Algeria,,36.6,4.6167,Africa/Algiers,1,1,2025-12-24 23:11:43,2025-12-25 00:11:43,15274,1.5,Clear sky,0.89,243,7.81
23970,Lakhdaria,Algeria,,36.5622,3.5944,Africa/Algiers,1,1,2025-12-24 23:11:44,2025-12-25 00:11:44,59746,4.9,Clear sky,2.22,203,5.11
23971,Aïn Zaouïa,Algeria,,36.55,3.8944,Africa/Algiers,1,1,2025-12-24 23:11:44,2025-12-25 00:11:44,17320,2.3,Mainly clear,2.67,164,7.31
23972,Sidi Ghiles,Algeria,,36.5833,2.1167,Africa/Algiers,1,1,2025-12-24 23:11:45,2025-12-25 00:11:45,15281,5.7,Overcast,2.06,183,4.69
23973,Aït Yaïch,Algeria,,36.5811,4.3303,Africa/Algiers,1,1,2025-12-24 23:11:46,2025-12-25 00:11:46,14439,1.5,Clear sky,0.89,243,7.81
23974,Ben ’Aknoûn,Algeria,,36.75,3,Africa/Algiers,1,1,2025-12-24 23:11:47,2025-12-25 00:11:47,18838,14.6,Light drizzle,4.92,246,7.50
23975,Algiers,Algeria,,36.7325,3.0872,Africa/Algiers,1,1,2025-12-24 23:11:47,2025-12-25 00:11:47,2364230,6.3,Clear sky,1.22,173,3.61
23976,Makouda,Algeria,,36.7833,4.0667,Africa/Algiers,1,1,2025-12-24 23:11:47,2025-12-25 00:11:47,23388,13.9,Clear sky,7.75,220,10.50
23977,Bourkika,Algeria,,36.5,2.4833,Africa/Algiers,1,1,2025-12-24 23:11:48,2025-12-25 00:11:48,22118,6.6,Clear sky,1.42,203,3.00
23978,Mekla,Algeria,,36.6833,4.2667,Africa/Algiers,1,1,2025-12-24 23:11:49,2025-12-25 00:11:49,24237,1.5,Clear sky,0.89,243,7.81
23979,Adekar Kebouche,Algeria,,36.6833,4.6667,Africa/Algiers,1,1,2025-12-24 23:11:50,2025-12-25 00:11:50,14552,1.5,Clear sky,0.89,243,7.81
23980,Reghaïa,Algeria,,36.7631,3.3426,Africa/Algiers,1,1,2025-12-24 23:11:50,2025-12-25 00:11:50,66215,13.4,Clear sky,6.25,230,8.89
23981,Dellys,Algeria,,36.9133,3.9141,Africa/Algiers,1,1,2025-12-24 23:11:51,2025-12-25 00:11:51,32954,13.9,Clear sky,7.75,220,10.50
23982,Bou Saada,Algeria,,36.7524,4.5833,Africa/Algiers,1,1,2025-12-24 23:11:51,2025-12-25 00:11:51,111787,13.6,Clear sky,4.25,225,7.00
23983,Rouiba,Algeria,,36.7333,3.2833,Africa/Algiers,1,1,2025-12-24 23:11:52,2025-12-25 00:11:52,61984,4.9,Clear sky,2.22,203,5.11
23984,Kolea,Algeria,,36.6406,2.765,Africa/Algiers,1,1,2025-12-24 23:11:52,2025-12-25 00:11:52,61643,6.3,Clear sky,1.22,173,3.61
23985,Sidi Lakhdar,Algeria,,36.2653,2.1617,Africa/Algiers,1,1,2025-12-24 23:11:52,2025-12-25 00:11:52,28361,5.7,Overcast,2.06,183,4.69
23986,Tizi-n-Tleta,Algeria,,36.5457,4.0571,Africa/Algiers,1,1,2025-12-24 23:11:54,2025-12-25 00:11:54,15479,2.3,Mainly clear,2.67,164,7.31
23987,Cherchell,Algeria,,36.6075,2.19,Africa/Algiers,1,1,2025-12-24 23:11:55,2025-12-25 00:11:55,34372,5.7,Overcast,2.06,183,4.69
23988,Dar el Beïda,Algeria,,36.7142,3.2125,Africa/Algiers,1,1,2025-12-24 23:11:55,2025-12-25 00:11:55,81509,6.3,Clear sky,1.22,173,3.61
23989,Aïn Taya,Algeria,,36.7917,3.2889,Africa/Algiers,1,1,2025-12-24 23:11:55,2025-12-25 00:11:55,34501,13.4,Clear sky,6.25,230,8.89
23990,Tizi Gheniff,Algeria,,36.5833,3.7667,Africa/Algiers,1,1,2025-12-24 23:11:56,2025-12-25 00:11:56,29409,2.3,Mainly clear,2.67,164,7.31
23991,Beni Mered,Algeria,,36.5233,2.8617,Africa/Algiers,1,1,2025-12-24 23:11:56,2025-12-25 00:11:56,21457,6.3,Clear sky,1.22,173,3.61
23992,Oued el Alleug,Algeria,,36.55,2.7833,Africa/Algiers,1,1,2025-12-24 23:11:56,2025-12-25 00:11:56,33915,6.3,Clear sky,1.22,173,3.61
23993,El Affroun,Algeria,,36.4667,2.6333,Africa/Algiers,1,1,2025-12-24 23:11:56,2025-12-25 00:11:56,42627,6.6,Clear sky,1.42,203,3.00
23994,Ighram,Algeria,,36.4667,4.5167,Africa/Algiers,1,1,2025-12-24 23:11:57,2025-12-25 00:11:57,16878,1.5,Clear sky,0.89,243,7.81
23995,Boufarik,Algeria,,36.5706,2.9108,Africa/Algiers,1,1,2025-12-24 23:11:58,2025-12-25 00:11:58,57162,6.3,Clear sky,1.22,173,3.61
23996,Chabet el Ameur,Algeria,,36.6333,3.7,Africa/Algiers,1,1,2025-12-24 23:11:59,2025-12-25 00:11:59,30223,4.9,Clear sky,2.22,203,5.11
23997,’Aïn el Hammam,Algeria,,36.5714,4.3097,Africa/Algiers,1,1,2025-12-24 23:11:59,2025-12-25 00:11:59,20401,1.5,Clear sky,0.89,243,7.81
23998,Baba Hassen,Algeria,,36.7,2.9667,Africa/Algiers,1,1,2025-12-24 23:12:00,2025-12-25 00:12:00,60000,6.3,Clear sky,1.22,173,3.61
23999,Tadmaït,Algeria,,36.75,3.9,Africa/Algiers,1,1,2025-12-24 23:12:00,2025-12-25 00:12:00,22838,13.9,Clear sky,7.75,220,10.50
24000,Bou Nouh,Algeria,,36.5,3.9333,Africa/Algiers,1,1,2025-12-24 23:12:00,2025-12-25 00:12:00,9731,2.3,Mainly clear,2.67,164,7.31
24001,Chorfa,Algeria,,36.3617,4.3308,Africa/Algiers,1,1,2025-12-24 23:12:01,2025-12-25 00:12:01,16173,1.5,Clear sky,0.89,243,7.81
24002,Si Mustapha,Algeria,,36.7247,3.6153,Africa/Algiers,1,1,2025-12-24 23:12:01,2025-12-25 00:12:01,12087,4.9,Clear sky,2.22,203,5.11
24003,Djebahia,Algeria,,36.4764,3.7578,Africa/Algiers,1,1,2025-12-24 23:12:01,2025-12-25 00:12:01,14630,2.3,Mainly clear,2.67,164,7.31
24004,Beni Douala,Algeria,,36.6167,4.0833,Africa/Algiers,1,1,2025-12-24 23:12:01,2025-12-25 00:12:01,21551,2.3,Mainly clear,2.67,164,7.31
24005,Takerbouzt,Algeria,,36.418,4.3428,Africa/Algiers,1,1,2025-12-24 23:12:02,2025-12-25 00:12:02,14000,1.5,Clear sky,0.89,243,7.81
24006,Baghlia,Algeria,,36.8167,3.85,Africa/Algiers,1,1,2025-12-24 23:12:02,2025-12-25 00:12:02,15854,13.9,Clear sky,7.75,220,10.50
24007,Douera,Algeria,,36.6667,2.95,Africa/Algiers,1,1,2025-12-24 23:12:03,2025-12-25 00:12:03,46266,6.3,Clear sky,1.22,173,3.61
24008,Birtouta,Algeria,,36.65,3,Africa/Algiers,1,1,2025-12-24 23:12:03,2025-12-25 00:12:03,30575,6.3,Clear sky,1.22,173,3.61
24009,Baraki,Algeria,,36.6667,3.1,Africa/Algiers,1,1,2025-12-24 23:12:03,2025-12-25 00:12:03,123101,6.3,Clear sky,1.22,173,3.61
24010,Freha,Algeria,,36.75,4.3167,Africa/Algiers,1,1,2025-12-24 23:12:03,2025-12-25 00:12:03,24228,13.6,Clear sky,4.25,225,7.00
24011,M’Chedallah,Algeria,,36.3667,4.2667,Africa/Algiers,1,1,2025-12-24 23:12:04,2025-12-25 00:12:04,21593,1.5,Clear sky,0.89,243,7.81
24012,Ouled Beni Messous,Algeria,,36.7833,2.9833,Africa/Algiers,1,1,2025-12-24 23:12:04,2025-12-25 00:12:04,36191,14.6,Light drizzle,4.92,246,7.50
24013,Seddouk Oufella,Algeria,,36.6061,4.6389,Africa/Algiers,1,1,2025-12-24 23:12:05,2025-12-25 00:12:05,8931,1.5,Clear sky,0.89,243,7.81
24014,Birkhadem,Algeria,,36.7167,3.05,Africa/Algiers,1,1,2025-12-24 23:12:06,2025-12-25 00:12:06,77749,6.3,Clear sky,1.22,173,3.61
24015,Arbatache,Algeria,,36.6361,3.3708,Africa/Algiers,1,1,2025-12-24 23:12:06,2025-12-25 00:12:06,19356,4.9,Clear sky,2.22,203,5.11
24016,Illiltene,Algeria,,36.5161,4.3944,Africa/Algiers,1,1,2025-12-24 23:12:07,2025-12-25 00:12:07,24965,1.5,Clear sky,0.89,243,7.81
24017,Sidi Daoud,Algeria,,36.85,3.85,Africa/Algiers,1,1,2025-12-24 23:12:07,2025-12-25 00:12:07,16900,13.9,Clear sky,7.75,220,10.50
24018,Bordj el Kiffan,Algeria,,36.7375,3.1931,Africa/Algiers,1,1,2025-12-24 23:12:08,2025-12-25 00:12:08,151950,6.3,Clear sky,1.22,173,3.61
24019,Bab Ezzouar,Algeria,,36.7217,3.1853,Africa/Algiers,1,1,2025-12-24 23:12:08,2025-12-25 00:12:08,96597,6.3,Clear sky,1.22,173,3.61
24020,Ouled Fayet,Algeria,,36.7333,2.95,Africa/Algiers,1,1,2025-12-24 23:12:08,2025-12-25 00:12:08,27593,6.3,Clear sky,1.22,173,3.61
24021,Boudjima,Algeria,,36.8,4.15,Africa/Algiers,1,1,2025-12-24 23:12:08,2025-12-25 00:12:08,15628,13.9,Clear sky,7.75,220,10.50
24022,Merad,Algeria,,36.4667,2.4333,Africa/Algiers,1,1,2025-12-24 23:12:09,2025-12-25 00:12:09,19916,6.6,Clear sky,1.42,203,3.00
24023,Iflissen,Algeria,,36.8636,4.2203,Africa/Algiers,1,1,2025-12-24 23:12:10,2025-12-25 00:12:10,14311,13.9,Clear sky,7.75,220,10.50
24024,Aïn Defla,Algeria,,36.2652,1.9703,Africa/Algiers,1,1,2025-12-24 23:12:12,2025-12-25 00:12:12,65453,5.7,Overcast,2.06,183,4.69
24025,Djinet,Algeria,,36.8833,3.7167,Africa/Algiers,1,1,2025-12-24 23:12:13,2025-12-25 00:12:13,21966,13.4,Clear sky,6.25,230,8.89
24026,Tizi Ouzou,Algeria,,36.7167,4.05,Africa/Algiers,1,1,2025-12-24 23:12:13,2025-12-25 00:12:13,135088,2.3,Mainly clear,2.67,164,7.31
24027,Boghni,Algeria,,36.55,3.95,Africa/Algiers,1,1,2025-12-24 23:12:13,2025-12-25 00:12:13,31263,2.3,Mainly clear,2.67,164,7.31
24028,Zeralda,Algeria,,36.7167,2.85,Africa/Algiers,1,1,2025-12-24 23:12:14,2025-12-25 00:12:14,51552,6.3,Clear sky,1.22,173,3.61
24029,Ouled Moussa,Algeria,,36.6831,3.3681,Africa/Algiers,1,1,2025-12-24 23:12:14,2025-12-25 00:12:14,45770,4.9,Clear sky,2.22,203,5.11
24030,Menaceur,Algeria,,36.492,2.2208,Africa/Algiers,1,1,2025-12-24 23:12:15,2025-12-25 00:12:15,25480,5.7,Overcast,2.06,183,4.69
24031,Tizi Rached,Algeria,,36.6667,4.1833,Africa/Algiers,1,1,2025-12-24 23:12:16,2025-12-25 00:12:16,17161,2.3,Mainly clear,2.67,164,7.31
24032,Tigzirt,Algeria,,36.9,4.1167,Africa/Algiers,1,1,2025-12-24 23:12:16,2025-12-25 00:12:16,11962,13.9,Clear sky,7.75,220,10.50
24033,Hadjout,Algeria,,36.5167,2.4167,Africa/Algiers,1,1,2025-12-24 23:12:17,2025-12-25 00:12:17,65300,6.6,Clear sky,1.42,203,3.00
24034,Bordj el Bahri,Algeria,,36.8167,3.2333,Africa/Algiers,1,1,2025-12-24 23:12:17,2025-12-25 00:12:17,27900,14.6,Light drizzle,4.92,246,7.50
24035,Guerouma,Algeria,,36.4833,3.4333,Africa/Algiers,1,1,2025-12-24 23:12:18,2025-12-25 00:12:18,15306,4.9,Clear sky,2.22,203,5.11
24036,Ouadhia,Algeria,,36.55,4.0833,Africa/Algiers,1,1,2025-12-24 23:12:18,2025-12-25 00:12:18,15771,2.3,Mainly clear,2.67,164,7.31
24037,Ben N’Choud,Algeria,,36.8622,3.8806,Africa/Algiers,1,1,2025-12-24 23:12:18,2025-12-25 00:12:18,9985,13.9,Clear sky,7.75,220,10.50
24038,Iferhounene,Algeria,,36.5167,4.3833,Africa/Algiers,1,1,2025-12-24 23:12:19,2025-12-25 00:12:19,12460,1.5,Clear sky,0.89,243,7.81
24039,Boudouaou,Algeria,,36.73,3.41,Africa/Algiers,1,1,2025-12-24 23:12:19,2025-12-25 00:12:19,56398,4.9,Clear sky,2.22,203,5.11
24040,Boumerdes,Algeria,,36.7603,3.4724,Africa/Algiers,1,1,2025-12-24 23:12:19,2025-12-25 00:12:19,41685,13.4,Clear sky,6.25,230,8.89
24041,Fouka,Algeria,,36.6667,2.75,Africa/Algiers,1,1,2025-12-24 23:12:20,2025-12-25 00:12:20,48959,6.3,Clear sky,1.22,173,3.61
24042,Draa Ben Khedda,Algeria,,36.7333,3.9667,Africa/Algiers,1,1,2025-12-24 23:12:20,2025-12-25 00:12:20,31382,2.3,Mainly clear,2.67,164,7.31
24043,Isser,Algeria,,36.716,3.666,Africa/Algiers,1,1,2025-12-24 23:12:20,2025-12-25 00:12:20,32580,4.9,Clear sky,2.22,203,5.11
24044,Zemmouri,Algeria,,36.7833,3.6,Africa/Algiers,1,1,2025-12-24 23:12:21,2025-12-25 00:12:21,26408,13.4,Clear sky,6.25,230,8.89
24045,Boudouaou el Bahri,Algeria,,36.7733,3.3872,Africa/Algiers,1,1,2025-12-24 23:12:21,2025-12-25 00:12:21,10512,13.4,Clear sky,6.25,230,8.89
24046,Amalou,Algeria,,36.4778,4.6333,Africa/Algiers,1,1,2025-12-24 23:12:21,2025-12-25 00:12:21,8602,1.5,Clear sky,0.89,243,7.81
24047,Khemis Miliana,Algeria,,36.2667,2.2167,Africa/Algiers,1,1,2025-12-24 23:12:23,2025-12-25 00:12:23,84574,5.7,Overcast,2.06,183,4.69
24048,Sidi Aïssa,Algeria,,36.5,4.2978,Africa/Algiers,1,1,2025-12-24 23:12:24,2025-12-25 00:12:24,215000,1.5,Clear sky,0.89,243,7.81
24049,Timizart,Algeria,,36.8,4.2667,Africa/Algiers,1,1,2025-12-24 23:12:24,2025-12-25 00:12:24,28996,13.6,Clear sky,4.25,225,7.00
24050,El Marsa,Algeria,,36.8111,3.2556,Africa/Algiers,1,1,2025-12-24 23:12:25,2025-12-25 00:12:25,12100,13.4,Clear sky,6.25,230,8.89
24051,Thenia,Algeria,,36.7278,3.5539,Africa/Algiers,1,1,2025-12-24 23:12:25,2025-12-25 00:12:25,21439,4.9,Clear sky,2.22,203,5.11
24052,Azazga,Algeria,,36.7453,4.3711,Africa/Algiers,1,1,2025-12-24 23:12:25,2025-12-25 00:12:25,34683,1.5,Clear sky,0.89,243,7.81
24053,Mouzaïa,Algeria,,36.4667,2.6833,Africa/Algiers,1,1,2025-12-24 23:12:26,2025-12-25 00:12:26,28552,6.6,Clear sky,1.42,203,3.00
24054,Akbou,Algeria,,36.4667,4.5333,Africa/Algiers,1,1,2025-12-24 23:12:27,2025-12-25 00:12:27,52282,1.5,Clear sky,0.89,243,7.81
24055,Tirmitine,Algeria,,36.6618,3.9848,Africa/Algiers,1,1,2025-12-24 23:12:28,2025-12-25 00:12:28,19027,2.3,Mainly clear,2.67,164,7.31
24056,Aomar,Algeria,,36.5,3.7667,Africa/Algiers,1,1,2025-12-24 23:12:28,2025-12-25 00:12:28,20532,2.3,Mainly clear,2.67,164,7.31
24057,L’Arbaa Naït Irathen,Algeria,,36.6367,4.2067,Africa/Algiers,1,1,2025-12-24 23:12:28,2025-12-25 00:12:28,29376,2.3,Mainly clear,2.67,164,7.31
24058,Ahmer el ’Aïn,Algeria,,36.4781,2.5639,Africa/Algiers,1,1,2025-12-24 23:12:29,2025-12-25 00:12:29,29000,6.6,Clear sky,1.42,203,3.00
24059,Khemis el Khechna,Algeria,,36.65,3.3306,Africa/Algiers,1,1,2025-12-24 23:12:29,2025-12-25 00:12:29,76474,4.9,Clear sky,2.22,203,5.11
24060,Afir,Algeria,,36.7676,3.7029,Africa/Algiers,1,1,2025-12-24 23:12:30,2025-12-25 00:12:30,13223,13.4,Clear sky,6.25,230,8.89
24061,Azeffoun,Algeria,,36.9,4.4167,Africa/Algiers,1,1,2025-12-24 23:12:30,2025-12-25 00:12:30,16847,13.6,Clear sky,4.25,225,7.00
24062,Yakouren,Algeria,,36.7333,4.45,Africa/Algiers,1,1,2025-12-24 23:12:30,2025-12-25 00:12:30,12203,1.5,Clear sky,0.89,243,7.81
24063,Beni Tamou,Algeria,,36.5333,2.8167,Africa/Algiers,1,1,2025-12-24 23:12:31,2025-12-25 00:12:31,33846,6.3,Clear sky,1.22,173,3.61
24064,Beni Amrane,Algeria,,36.6667,3.5833,Africa/Algiers,1,1,2025-12-24 23:12:31,2025-12-25 00:12:31,23621,4.9,Clear sky,2.22,203,5.11
24065,Sidi Namane,Algeria,,36.7581,3.9839,Africa/Algiers,1,1,2025-12-24 23:12:32,2025-12-25 00:12:32,10688,13.9,Clear sky,7.75,220,10.50
24066,Bordj Menaïel,Algeria,,36.7417,3.7231,Africa/Algiers,1,1,2025-12-24 23:12:32,2025-12-25 00:12:32,64820,4.9,Clear sky,2.22,203,5.11
24067,Staoueli,Algeria,,36.75,2.8833,Africa/Algiers,1,1,2025-12-24 23:12:32,2025-12-25 00:12:32,38915,14.6,Light drizzle,4.92,246,7.50
24068,Ouled Haddaj,Algeria,,36.72,3.35,Africa/Algiers,1,1,2025-12-24 23:12:33,2025-12-25 00:12:33,29012,4.9,Clear sky,2.22,203,5.11
24069,Arhribs,Algeria,,36.8022,4.3228,Africa/Algiers,1,1,2025-12-24 23:12:33,2025-12-25 00:12:33,12474,13.6,Clear sky,4.25,225,7.00
24070,Ifigha,Algeria,,36.6667,4.4167,Africa/Algiers,1,1,2025-12-24 23:12:33,2025-12-25 00:12:33,9160,1.5,Clear sky,0.89,243,7.81
24071,Tipasa,Algeria,,36.5919,2.4494,Africa/Algiers,1,1,2025-12-24 23:12:34,2025-12-25 00:12:34,25225,6.6,Clear sky,1.42,203,3.00
24072,Sidi Moussa,Algeria,,36.6056,3.0886,Africa/Algiers,1,1,2025-12-24 23:12:35,2025-12-25 00:12:35,40750,6.3,Clear sky,1.22,173,3.61
24073,Ouled Chebel,Algeria,,36.6,3,Africa/Algiers,1,1,2025-12-24 23:12:35,2025-12-25 00:12:35,16335,6.3,Clear sky,1.22,173,3.61
24074,Kadiria,Algeria,,36.5333,3.6833,Africa/Algiers,1,1,2025-12-24 23:12:35,2025-12-25 00:12:35,22327,4.9,Clear sky,2.22,203,5.11
24075,Tidjelabine,Algeria,,36.7333,3.5,Africa/Algiers,1,1,2025-12-24 23:12:35,2025-12-25 00:12:35,13888,4.9,Clear sky,2.22,203,5.11
24076,Miliana,Algeria,,36.3,2.2333,Africa/Algiers,1,1,2025-12-24 23:12:36,2025-12-25 00:12:36,44201,5.7,Overcast,2.06,183,4.69
24077,Souama,Algeria,,36.6417,4.3417,Africa/Algiers,1,1,2025-12-24 23:12:37,2025-12-25 00:12:37,9954,1.5,Clear sky,0.89,243,7.81
24078,Saoula,Algeria,,36.7,3.0167,Africa/Algiers,1,1,2025-12-24 23:12:38,2025-12-25 00:12:38,50000,6.3,Clear sky,1.22,173,3.61
24079,El Abadia,Algeria,,36.2667,1.6833,Africa/Algiers,1,1,2025-12-24 23:12:39,2025-12-25 00:12:39,27185,7.5,Overcast,1.69,175,3.89
24080,El Attaf,Algeria,,36.2167,1.6667,Africa/Algiers,1,1,2025-12-24 23:12:39,2025-12-25 00:12:39,57737,4.5,Overcast,2.42,135,4.89
24081,Ouled Ben Abd el Kader,Algeria,,36.0258,1.2764,Africa/Algiers,1,1,2025-12-24 23:12:39,2025-12-25 00:12:39,28430,4.5,Overcast,2.42,135,4.89
24082,Oued Fodda,Algeria,,36.1833,1.5333,Africa/Algiers,1,1,2025-12-24 23:12:39,2025-12-25 00:12:39,41710,4.5,Overcast,2.42,135,4.89
24083,Herenfa,Algeria,,36.2453,1.0458,Africa/Algiers,1,1,2025-12-24 23:12:39,2025-12-25 00:12:39,17799,8.3,Overcast,1.00,57,1.50
24084,’Aïn Merane,Algeria,,36.1628,0.9706,Africa/Algiers,1,1,2025-12-24 23:12:39,2025-12-25 00:12:39,51326,8.3,Overcast,1.00,57,1.50
24085,Taougrite,Algeria,,36.25,0.9167,Africa/Algiers,1,1,2025-12-24 23:12:40,2025-12-25 00:12:40,27574,8.9,Overcast,1.86,166,4.00
24086,Sidi Akkacha,Algeria,,36.4667,1.3,Africa/Algiers,1,1,2025-12-24 23:12:40,2025-12-25 00:12:40,26595,7.5,Overcast,1.69,175,3.89
24087,Beni Haoua,Algeria,,36.5333,1.5667,Africa/Algiers,1,1,2025-12-24 23:12:40,2025-12-25 00:12:40,20853,7.5,Overcast,1.69,175,3.89
24088,El Karimia,Algeria,,36.1167,1.55,Africa/Algiers,1,1,2025-12-24 23:12:40,2025-12-25 00:12:40,25060,4.5,Overcast,2.42,135,4.89
24089,Oum Drou,Algeria,,36.2,1.3833,Africa/Algiers,1,1,2025-12-24 23:12:40,2025-12-25 00:12:40,21326,4.5,Overcast,2.42,135,4.89
